CustomerID,CustomerName,TransferDate,ReceiverName,isNFCused,TransferAmount
1,elif dilara akkus,2022-01-08 21:53:46,fatih varol,True,1707
1,elif dilara akkus,2020-03-06 13:11:06,fatih varol,True,19035
1,elif dilara akkus,2022-07-19 03:06:51,murat celik,True,213
1,elif dilara akkus,2022-10-19 02:01:50,murat celik,True,8611
1,elif dilara akkus,2020-04-02 23:10:00,mert yilmaz,False,4299
1,elif dilara akkus,2020-01-10 17:15:39,mert yilmaz,True,13728
1,elif dilara akkus,2020-03-23 01:47:11,fatih varol,True,1028
1,elif dilara akkus,2020-12-02 21:00:18,murat celik,True,16305
1,elif dilara akkus,2022-12-02 23:32:44,mert yilmaz,True,5688
1,elif dilara akkus,2020-05-23 07:56:18,fatih varol,False,9956
1,elif dilara akkus,2022-05-23 18:20:22,murat celik,True,16080
1,elif dilara akkus,2020-05-25 03:01:44,fatih varol,True,16585
1,elif dilara akkus,2020-01-17 20:29:27,mert yilmaz,False,11858
1,elif dilara akkus,2022-12-20 12:21:47,mert yilmaz,True,277
1,elif dilara akkus,2020-04-13 00:03:22,murat celik,True,1599
1,elif dilara akkus,2022-05-04 21:48:19,fatih varol,False,10936
1,elif dilara akkus,2022-09-01 22:52:42,fatih varol,True,10573
1,elif dilara akkus,2020-08-25 09:57:27,murat celik,False,1541
1,elif dilara akkus,2022-10-06 01:13:11,fatih varol,True,11816
1,elif dilara akkus,2020-11-30 08:12:26,mert yilmaz,True,7767
1,elif dilara akkus,2021-04-17 08:31:53,fatih varol,True,15017
1,elif dilara akkus,2022-04-29 05:08:22,fatih varol,False,16488
1,elif dilara akkus,2021-07-06 14:59:52,mert yilmaz,True,511
1,elif dilara akkus,2022-02-25 21:23:03,murat celik,True,6821
1,elif dilara akkus,2022-12-26 11:45:12,mert yilmaz,True,16520
1,elif dilara akkus,2021-12-10 09:42:48,murat celik,False,7490
1,elif dilara akkus,2022-08-26 07:46:14,fatih varol,True,18133
1,elif dilara akkus,2022-06-19 07:29:53,fatih varol,False,6999
1,elif dilara akkus,2021-07-29 19:11:30,mert yilmaz,False,5899
1,elif dilara akkus,2022-02-08 09:13:42,murat celik,True,6049
1,elif dilara akkus,2020-12-29 02:46:03,mert yilmaz,True,6444
1,elif dilara akkus,2022-01-08 00:52:40,fatih varol,True,5285
1,elif dilara akkus,2021-11-26 04:21:56,mert yilmaz,True,17359
1,elif dilara akkus,2022-10-08 22:27:41,mert yilmaz,True,1776
1,elif dilara akkus,2021-08-23 18:03:13,murat celik,True,5582
1,elif dilara akkus,2022-06-14 17:42:16,murat celik,False,836
1,elif dilara akkus,2021-04-08 09:52:17,mert yilmaz,False,18247
1,elif dilara akkus,2021-11-01 16:48:58,murat celik,True,10646
1,elif dilara akkus,2022-07-14 23:04:28,mert yilmaz,True,18921
1,elif dilara akkus,2022-06-28 17:51:54,murat celik,True,4756
1,elif dilara akkus,2022-08-14 11:46:44,fatih varol,True,8021
1,elif dilara akkus,2022-07-29 18:08:12,murat celik,True,17266
1,elif dilara akkus,2021-02-03 23:53:56,fatih varol,True,17060
1,elif dilara akkus,2022-12-20 00:51:06,murat celik,False,17702
1,elif dilara akkus,2021-02-05 01:15:41,fatih varol,False,16965
1,elif dilara akkus,2022-08-11 17:35:15,fatih varol,True,8459
1,elif dilara akkus,2022-11-21 09:27:42,mert yilmaz,True,16738
1,elif dilara akkus,2022-02-16 12:59:58,mert yilmaz,False,10570
1,elif dilara akkus,2020-09-23 17:58:42,fatih varol,False,14632
1,elif dilara akkus,2022-11-12 03:45:23,murat celik,False,17125
1,elif dilara akkus,2021-06-01 02:55:31,murat celik,True,19543
1,elif dilara akkus,2022-09-30 08:04:28,fatih varol,False,13875
1,elif dilara akkus,2021-02-17 19:07:20,fatih varol,True,2156
1,elif dilara akkus,2021-07-20 14:08:19,murat celik,True,19525
1,elif dilara akkus,2021-11-04 11:48:52,mert yilmaz,True,5259
1,elif dilara akkus,2021-01-09 05:50:32,mert yilmaz,True,2564
1,elif dilara akkus,2020-07-13 11:51:14,fatih varol,True,12367
1,elif dilara akkus,2021-07-10 12:34:21,mert yilmaz,True,11557
1,elif dilara akkus,2020-04-10 18:14:23,mert yilmaz,True,18541
1,elif dilara akkus,2021-11-14 17:56:05,fatih varol,True,9603
1,elif dilara akkus,2020-05-23 17:09:20,fatih varol,True,13151
1,elif dilara akkus,2022-09-01 04:24:26,fatih varol,True,16660
1,elif dilara akkus,2020-09-25 23:11:07,murat celik,False,12208
1,elif dilara akkus,2022-11-03 00:59:16,murat celik,True,18195
1,elif dilara akkus,2022-06-16 20:31:02,mert yilmaz,True,10237
1,elif dilara akkus,2022-08-02 23:32:47,fatih varol,False,19460
1,elif dilara akkus,2021-11-07 03:26:33,murat celik,True,2174
1,elif dilara akkus,2021-02-05 23:13:47,fatih varol,True,12091
1,elif dilara akkus,2022-12-27 14:12:54,murat celik,False,484
1,elif dilara akkus,2021-05-07 16:49:23,fatih varol,True,9185
1,elif dilara akkus,2020-09-16 19:55:14,murat celik,True,2401
1,elif dilara akkus,2021-01-04 23:35:01,mert yilmaz,False,7710
1,elif dilara akkus,2020-11-24 13:53:26,murat celik,True,16348
1,elif dilara akkus,2021-04-10 16:43:39,mert yilmaz,True,15196
1,elif dilara akkus,2021-11-26 04:51:45,mert yilmaz,True,13988
1,elif dilara akkus,2021-08-17 00:03:32,fatih varol,True,1781
1,elif dilara akkus,2022-05-26 17:16:46,murat celik,True,3864
1,elif dilara akkus,2022-08-01 18:39:09,fatih varol,True,3041
1,elif dilara akkus,2021-06-25 15:13:21,murat celik,True,15648
1,elif dilara akkus,2021-08-06 07:55:39,mert yilmaz,True,3321
1,elif dilara akkus,2020-12-18 08:42:39,mert yilmaz,True,6376
1,elif dilara akkus,2021-12-26 06:12:23,fatih varol,True,11841
1,elif dilara akkus,2020-03-04 01:39:15,mert yilmaz,True,8902
1,elif dilara akkus,2021-03-13 22:18:29,mert yilmaz,False,712
1,elif dilara akkus,2021-04-22 13:30:40,fatih varol,True,15282
1,elif dilara akkus,2021-03-14 02:27:12,mert yilmaz,True,14863
1,elif dilara akkus,2020-08-27 08:32:29,fatih varol,True,6780
1,elif dilara akkus,2022-07-19 13:23:43,fatih varol,True,9758
1,elif dilara akkus,2022-11-25 17:48:08,fatih varol,True,12277
1,elif dilara akkus,2021-06-14 14:15:17,fatih varol,True,18626
1,elif dilara akkus,2020-01-23 12:32:10,mert yilmaz,True,1416
1,elif dilara akkus,2022-03-18 05:33:05,murat celik,True,16310
1,elif dilara akkus,2021-03-29 08:20:06,mert yilmaz,True,44
1,elif dilara akkus,2021-12-08 03:28:35,murat celik,False,4618
1,elif dilara akkus,2022-04-12 23:39:09,fatih varol,True,12822
1,elif dilara akkus,2020-08-14 16:29:40,fatih varol,True,17919
1,elif dilara akkus,2022-11-16 04:39:50,fatih varol,True,19538
1,elif dilara akkus,2021-09-01 14:41:08,mert yilmaz,False,6177
1,elif dilara akkus,2022-07-10 20:30:32,murat celik,True,8601
1,elif dilara akkus,2021-01-06 03:16:34,fatih varol,False,2157
1,elif dilara akkus,2021-04-20 15:12:37,fatih varol,True,17167
1,elif dilara akkus,2022-08-30 19:52:40,fatih varol,False,9559
1,elif dilara akkus,2020-09-01 17:20:25,mert yilmaz,True,12081
1,elif dilara akkus,2020-08-06 17:45:18,murat celik,True,1580
1,elif dilara akkus,2022-08-29 16:58:56,murat celik,False,15936
1,elif dilara akkus,2020-03-20 19:30:11,murat celik,True,16897
1,elif dilara akkus,2022-07-07 14:47:14,murat celik,True,9985
1,elif dilara akkus,2020-03-07 12:01:39,murat celik,True,5003
1,elif dilara akkus,2021-01-04 12:15:11,mert yilmaz,True,19667
1,elif dilara akkus,2022-02-11 11:57:18,fatih varol,True,19413
1,elif dilara akkus,2022-08-07 23:25:00,murat celik,True,9677
1,elif dilara akkus,2020-06-30 20:02:29,fatih varol,False,18107
1,elif dilara akkus,2021-12-13 03:24:40,fatih varol,True,13095
1,elif dilara akkus,2022-10-06 12:00:17,murat celik,True,8689
1,elif dilara akkus,2020-01-25 12:12:45,mert yilmaz,True,15259
1,elif dilara akkus,2021-02-10 16:33:15,murat celik,True,14426
1,elif dilara akkus,2021-06-24 07:32:36,fatih varol,True,12358
1,elif dilara akkus,2021-02-28 05:23:07,mert yilmaz,False,7543
1,elif dilara akkus,2021-10-23 12:11:33,murat celik,True,15574
1,elif dilara akkus,2020-09-27 16:07:12,murat celik,True,18290
1,elif dilara akkus,2022-06-17 19:28:56,mert yilmaz,True,14114
1,elif dilara akkus,2021-08-30 09:51:36,murat celik,True,9439
1,elif dilara akkus,2021-02-17 21:29:24,fatih varol,True,12723
1,elif dilara akkus,2022-10-14 12:31:31,fatih varol,True,18242
1,elif dilara akkus,2021-03-01 19:29:32,fatih varol,True,4408
1,elif dilara akkus,2020-06-25 19:13:19,fatih varol,False,48
1,elif dilara akkus,2020-01-18 23:06:58,fatih varol,True,9598
1,elif dilara akkus,2022-04-12 22:57:26,murat celik,False,14534
1,elif dilara akkus,2022-02-04 05:09:29,murat celik,True,6022
1,elif dilara akkus,2021-12-31 04:54:26,murat celik,True,19899
1,elif dilara akkus,2021-12-28 21:25:32,fatih varol,True,8705
1,elif dilara akkus,2020-03-01 02:54:20,fatih varol,True,9993
1,elif dilara akkus,2022-08-07 22:12:41,mert yilmaz,True,13648
1,elif dilara akkus,2021-03-07 15:13:57,fatih varol,True,19533
1,elif dilara akkus,2021-03-06 18:13:06,murat celik,True,8757
1,elif dilara akkus,2022-08-15 11:41:53,fatih varol,True,4309
1,elif dilara akkus,2021-10-23 02:19:39,mert yilmaz,True,7396
1,elif dilara akkus,2020-01-07 01:56:52,mert yilmaz,False,1020
1,elif dilara akkus,2021-08-09 23:53:34,murat celik,True,6765
1,elif dilara akkus,2021-06-29 19:19:42,mert yilmaz,True,9299
1,elif dilara akkus,2022-03-25 23:30:36,murat celik,True,13378
1,elif dilara akkus,2020-09-14 21:42:47,fatih varol,True,4370
1,elif dilara akkus,2022-11-22 14:14:31,murat celik,False,15552
1,elif dilara akkus,2022-03-20 13:44:52,mert yilmaz,True,18869
1,elif dilara akkus,2022-08-07 14:53:46,fatih varol,True,4806
1,elif dilara akkus,2022-04-30 22:57:11,mert yilmaz,True,14993
1,elif dilara akkus,2021-04-15 00:50:26,murat celik,False,14471
1,elif dilara akkus,2020-08-09 19:59:15,fatih varol,True,17165
1,elif dilara akkus,2021-03-31 14:06:55,mert yilmaz,True,16993
1,elif dilara akkus,2021-04-01 15:32:30,murat celik,True,12386
1,elif dilara akkus,2020-03-21 05:23:24,murat celik,True,5971
1,elif dilara akkus,2022-06-17 17:09:07,murat celik,True,16564
1,elif dilara akkus,2020-12-07 01:36:46,mert yilmaz,True,14940
1,elif dilara akkus,2022-06-05 00:42:44,fatih varol,True,9004
1,elif dilara akkus,2021-11-25 21:59:48,mert yilmaz,True,8927
1,elif dilara akkus,2020-06-25 06:16:53,mert yilmaz,True,6956
1,elif dilara akkus,2021-02-25 08:31:59,fatih varol,False,6979
1,elif dilara akkus,2020-10-16 17:51:54,mert yilmaz,True,18800
1,elif dilara akkus,2020-12-26 04:29:59,murat celik,False,19760
1,elif dilara akkus,2021-03-12 04:09:23,murat celik,True,17179
1,elif dilara akkus,2022-04-29 13:00:56,mert yilmaz,True,17516
1,elif dilara akkus,2022-10-30 10:02:38,murat celik,False,18862
1,elif dilara akkus,2020-12-06 15:08:53,mert yilmaz,True,13833
1,elif dilara akkus,2022-09-06 11:43:52,mert yilmaz,True,18725
1,elif dilara akkus,2022-08-09 14:28:16,murat celik,False,7578
1,elif dilara akkus,2020-10-17 17:52:12,murat celik,True,4122
1,elif dilara akkus,2021-04-26 12:29:48,mert yilmaz,True,778
1,elif dilara akkus,2021-11-19 21:59:11,murat celik,False,15978
1,elif dilara akkus,2020-11-18 04:24:52,mert yilmaz,True,16238
1,elif dilara akkus,2021-02-05 06:03:08,murat celik,True,13795
1,elif dilara akkus,2022-10-21 20:33:19,murat celik,False,15374
1,elif dilara akkus,2020-11-03 21:53:08,mert yilmaz,True,4404
1,elif dilara akkus,2021-07-22 08:17:35,fatih varol,True,17242
1,elif dilara akkus,2022-08-01 19:00:04,murat celik,True,4672
1,elif dilara akkus,2021-01-14 11:41:54,fatih varol,True,13301
1,elif dilara akkus,2021-04-05 15:23:44,fatih varol,True,16481
1,elif dilara akkus,2020-03-12 09:50:36,murat celik,True,13657
1,elif dilara akkus,2020-10-28 05:07:48,fatih varol,False,15864
1,elif dilara akkus,2021-02-27 07:26:59,fatih varol,False,10788
1,elif dilara akkus,2022-05-27 14:55:38,mert yilmaz,False,5340
1,elif dilara akkus,2020-06-13 04:39:18,murat celik,True,19402
1,elif dilara akkus,2021-03-12 22:10:09,fatih varol,True,4257
1,elif dilara akkus,2021-07-20 08:06:01,murat celik,True,440
1,elif dilara akkus,2022-08-31 01:24:01,fatih varol,True,16169
1,elif dilara akkus,2022-05-04 09:37:08,murat celik,True,2656
1,elif dilara akkus,2022-05-14 11:23:23,murat celik,True,5464
1,elif dilara akkus,2021-06-23 05:08:43,murat celik,False,16298
1,elif dilara akkus,2021-05-06 08:13:54,mert yilmaz,True,6662
1,elif dilara akkus,2020-02-16 07:49:53,fatih varol,True,7080
1,elif dilara akkus,2021-08-31 12:02:19,murat celik,True,8080
1,elif dilara akkus,2021-01-21 13:37:20,murat celik,True,14895
1,elif dilara akkus,2021-10-12 13:15:11,mert yilmaz,True,16769
1,elif dilara akkus,2021-10-11 14:35:34,mert yilmaz,True,6197
1,elif dilara akkus,2021-08-08 01:27:17,murat celik,True,17433
1,elif dilara akkus,2021-12-22 07:02:46,fatih varol,True,11343
1,elif dilara akkus,2022-03-10 18:03:50,murat celik,True,9402
1,elif dilara akkus,2020-08-30 02:18:42,mert yilmaz,True,5238
1,elif dilara akkus,2020-11-05 08:41:17,mert yilmaz,True,3337
1,elif dilara akkus,2020-01-13 18:00:04,murat celik,True,11163
1,elif dilara akkus,2020-03-14 16:45:28,mert yilmaz,True,1147
1,elif dilara akkus,2022-11-07 22:31:55,murat celik,False,8571
1,elif dilara akkus,2020-12-09 21:20:43,murat celik,True,13811
1,elif dilara akkus,2021-12-13 03:46:43,murat celik,True,18202
1,elif dilara akkus,2022-05-09 10:37:57,murat celik,True,6631
1,elif dilara akkus,2021-10-13 18:13:36,fatih varol,True,13220
1,elif dilara akkus,2020-05-03 09:35:43,mert yilmaz,True,5620
1,elif dilara akkus,2020-11-20 18:07:19,mert yilmaz,True,5593
1,elif dilara akkus,2020-12-29 12:06:34,fatih varol,False,11289
1,elif dilara akkus,2022-10-02 21:25:17,mert yilmaz,False,18780
1,elif dilara akkus,2022-09-25 13:37:01,mert yilmaz,False,1727
1,elif dilara akkus,2020-05-25 12:03:36,murat celik,True,14876
1,elif dilara akkus,2020-02-21 19:42:33,mert yilmaz,True,6756
1,elif dilara akkus,2021-08-13 20:18:36,mert yilmaz,True,17697
1,elif dilara akkus,2021-09-09 16:19:25,mert yilmaz,True,8805
1,elif dilara akkus,2021-10-26 16:24:28,murat celik,True,8012
1,elif dilara akkus,2022-05-11 21:32:17,murat celik,True,6821
1,elif dilara akkus,2020-04-06 07:35:17,murat celik,False,10197
1,elif dilara akkus,2020-10-23 12:12:22,murat celik,True,193
1,elif dilara akkus,2022-08-15 18:07:22,murat celik,True,8935
1,elif dilara akkus,2021-04-29 08:16:40,mert yilmaz,False,956
1,elif dilara akkus,2022-06-24 14:48:16,mert yilmaz,True,14556
1,elif dilara akkus,2020-10-27 23:37:59,fatih varol,True,2130
1,elif dilara akkus,2020-01-31 20:14:55,murat celik,False,69
1,elif dilara akkus,2021-12-07 04:35:01,murat celik,True,11950
1,elif dilara akkus,2022-09-28 11:32:36,murat celik,True,6771
1,elif dilara akkus,2020-06-24 21:52:23,murat celik,False,2597
1,elif dilara akkus,2021-08-01 19:15:55,mert yilmaz,False,12058
1,elif dilara akkus,2020-07-08 20:11:00,murat celik,True,5324
1,elif dilara akkus,2022-12-19 01:16:17,murat celik,True,12617
1,elif dilara akkus,2020-02-01 19:12:39,murat celik,False,14143
1,elif dilara akkus,2020-11-15 11:35:26,mert yilmaz,True,16277
1,elif dilara akkus,2021-10-28 23:29:26,fatih varol,True,18175
1,elif dilara akkus,2021-03-26 07:56:07,fatih varol,False,19228
1,elif dilara akkus,2021-11-23 00:15:54,mert yilmaz,False,17027
1,elif dilara akkus,2021-10-03 14:37:32,murat celik,True,5861
1,elif dilara akkus,2021-02-22 05:26:31,fatih varol,True,19400
1,elif dilara akkus,2020-02-05 17:12:20,mert yilmaz,True,6789
1,elif dilara akkus,2022-05-05 20:38:19,murat celik,True,18154
1,elif dilara akkus,2021-11-29 11:15:46,murat celik,True,4119
1,elif dilara akkus,2021-03-29 21:06:07,murat celik,True,9703
1,elif dilara akkus,2021-06-09 18:15:58,mert yilmaz,True,17331
1,elif dilara akkus,2021-02-03 16:58:20,fatih varol,True,18086
1,elif dilara akkus,2022-04-20 16:31:29,mert yilmaz,True,8672
1,elif dilara akkus,2021-01-14 06:52:42,fatih varol,True,15799
1,elif dilara akkus,2022-06-29 10:58:05,murat celik,True,18408
1,elif dilara akkus,2021-09-29 15:03:57,mert yilmaz,False,2965
1,elif dilara akkus,2020-03-29 05:35:14,murat celik,True,18737
1,elif dilara akkus,2021-01-02 01:18:31,mert yilmaz,True,11143
1,elif dilara akkus,2021-09-07 11:48:09,murat celik,False,19032
1,elif dilara akkus,2020-02-06 15:46:14,fatih varol,True,19523
1,elif dilara akkus,2021-03-01 05:30:22,murat celik,False,6271
1,elif dilara akkus,2022-03-12 08:17:46,murat celik,False,2273
1,elif dilara akkus,2020-05-02 19:29:04,fatih varol,True,15048
1,elif dilara akkus,2020-12-29 21:40:57,murat celik,True,13158
1,elif dilara akkus,2021-06-09 16:26:38,mert yilmaz,True,9466
1,elif dilara akkus,2022-07-25 01:49:59,mert yilmaz,True,9586
1,elif dilara akkus,2022-07-28 05:26:52,murat celik,True,17623
1,elif dilara akkus,2020-06-28 19:10:25,murat celik,True,14876
1,elif dilara akkus,2022-10-02 09:33:26,mert yilmaz,True,18666
1,elif dilara akkus,2022-10-10 13:53:29,mert yilmaz,True,590
1,elif dilara akkus,2021-03-04 06:31:29,mert yilmaz,True,14660
1,elif dilara akkus,2020-05-27 19:54:37,murat celik,True,194
1,elif dilara akkus,2020-04-29 13:22:34,mert yilmaz,True,19029
1,elif dilara akkus,2022-01-15 19:48:24,fatih varol,True,19579
1,elif dilara akkus,2020-12-14 14:28:54,fatih varol,True,1619
1,elif dilara akkus,2021-11-28 05:23:38,murat celik,False,13153
1,elif dilara akkus,2021-12-16 11:19:39,mert yilmaz,False,12326
1,elif dilara akkus,2022-04-09 04:26:17,murat celik,True,17841
1,elif dilara akkus,2022-09-23 04:09:42,murat celik,False,4799
1,elif dilara akkus,2022-05-09 02:16:47,murat celik,False,17607
1,elif dilara akkus,2022-08-24 21:57:03,mert yilmaz,True,19676
1,elif dilara akkus,2021-12-09 01:26:30,fatih varol,True,14588
1,elif dilara akkus,2022-08-03 21:14:23,mert yilmaz,True,16180
1,elif dilara akkus,2021-01-22 15:48:39,fatih varol,True,10495
1,elif dilara akkus,2020-03-19 03:58:36,murat celik,True,12884
1,elif dilara akkus,2021-04-18 00:24:21,fatih varol,True,1338
1,elif dilara akkus,2021-01-23 12:14:37,fatih varol,True,6768
1,elif dilara akkus,2020-09-08 00:29:22,fatih varol,True,777
1,elif dilara akkus,2021-02-16 01:03:18,mert yilmaz,True,19830
1,elif dilara akkus,2021-05-09 21:26:19,mert yilmaz,True,11447
1,elif dilara akkus,2021-04-13 14:15:35,mert yilmaz,True,11113
1,elif dilara akkus,2022-01-27 01:59:24,fatih varol,True,5546
1,elif dilara akkus,2022-09-19 01:52:08,mert yilmaz,True,3553
1,elif dilara akkus,2022-05-11 11:30:58,murat celik,True,9501
1,elif dilara akkus,2021-09-25 18:22:30,mert yilmaz,True,881
1,elif dilara akkus,2021-06-24 07:41:40,fatih varol,True,3769
1,elif dilara akkus,2021-03-15 10:19:08,fatih varol,True,9408
1,elif dilara akkus,2021-10-28 16:38:36,mert yilmaz,False,10708
1,elif dilara akkus,2022-12-09 13:20:18,murat celik,True,10408
1,elif dilara akkus,2022-10-14 18:19:43,murat celik,True,11655
1,elif dilara akkus,2022-02-10 11:32:12,mert yilmaz,True,13118
1,elif dilara akkus,2021-06-26 19:39:04,fatih varol,True,7974
1,elif dilara akkus,2021-12-23 04:18:56,mert yilmaz,False,15954
1,elif dilara akkus,2021-09-23 12:52:32,murat celik,True,19465
1,elif dilara akkus,2022-07-10 05:47:53,mert yilmaz,True,17076
1,elif dilara akkus,2020-08-03 14:35:04,mert yilmaz,False,7101
1,elif dilara akkus,2022-06-07 19:43:35,fatih varol,True,13802
1,elif dilara akkus,2021-08-20 17:21:21,fatih varol,True,16598
1,elif dilara akkus,2022-08-21 12:21:52,murat celik,False,19387
1,elif dilara akkus,2022-08-14 06:29:17,fatih varol,True,12852
1,elif dilara akkus,2022-03-24 18:02:31,fatih varol,False,6115
1,elif dilara akkus,2021-12-16 03:49:14,mert yilmaz,True,6375
1,elif dilara akkus,2021-11-21 13:34:18,mert yilmaz,True,1266
1,elif dilara akkus,2021-01-27 05:09:19,murat celik,True,16670
1,elif dilara akkus,2020-08-28 19:59:32,murat celik,True,2308
1,elif dilara akkus,2020-08-01 22:11:47,fatih varol,True,11682
1,elif dilara akkus,2021-08-31 21:04:44,mert yilmaz,False,10606
1,elif dilara akkus,2022-12-28 00:16:35,mert yilmaz,True,14580
1,elif dilara akkus,2022-05-08 05:08:08,mert yilmaz,False,8165
1,elif dilara akkus,2021-11-05 04:05:19,fatih varol,True,8554
1,elif dilara akkus,2022-05-21 21:42:31,fatih varol,False,19583
1,elif dilara akkus,2022-09-23 14:14:32,fatih varol,True,17404
1,elif dilara akkus,2022-04-08 09:06:28,murat celik,True,13794
1,elif dilara akkus,2021-07-05 23:10:15,murat celik,False,10189
1,elif dilara akkus,2020-09-04 01:29:10,fatih varol,True,9636
1,elif dilara akkus,2022-02-07 05:16:39,murat celik,True,6843
1,elif dilara akkus,2022-06-17 11:45:18,fatih varol,False,13415
1,elif dilara akkus,2021-01-05 05:31:06,mert yilmaz,True,6218
1,elif dilara akkus,2022-04-23 02:59:52,murat celik,True,9182
1,elif dilara akkus,2020-12-22 04:14:39,fatih varol,True,15131
1,elif dilara akkus,2021-11-22 16:51:40,murat celik,True,12794
1,elif dilara akkus,2022-11-20 14:31:09,murat celik,True,8437
1,elif dilara akkus,2020-01-17 01:24:23,mert yilmaz,False,2942
1,elif dilara akkus,2022-04-12 12:29:07,fatih varol,True,863
1,elif dilara akkus,2022-08-14 05:20:18,mert yilmaz,True,18282
1,elif dilara akkus,2020-08-20 22:09:21,mert yilmaz,True,2389
1,elif dilara akkus,2021-01-20 11:49:50,mert yilmaz,True,5682
1,elif dilara akkus,2021-07-21 08:33:43,mert yilmaz,True,18643
1,elif dilara akkus,2022-10-02 03:49:36,fatih varol,True,17545
1,elif dilara akkus,2021-11-17 12:32:00,mert yilmaz,False,514
1,elif dilara akkus,2020-07-28 04:17:53,murat celik,True,19847
1,elif dilara akkus,2022-05-02 04:14:50,fatih varol,True,15866
1,elif dilara akkus,2020-10-31 08:27:01,fatih varol,True,5166
1,elif dilara akkus,2022-04-06 22:01:08,mert yilmaz,True,7736
1,elif dilara akkus,2021-11-19 03:24:01,fatih varol,True,12139
1,elif dilara akkus,2022-12-12 03:46:01,fatih varol,False,17903
1,elif dilara akkus,2020-04-18 13:05:10,murat celik,True,13879
1,elif dilara akkus,2022-09-27 02:47:09,fatih varol,True,7492
1,elif dilara akkus,2021-03-07 18:26:03,murat celik,True,15276
1,elif dilara akkus,2020-07-30 17:18:27,mert yilmaz,True,16030
1,elif dilara akkus,2020-07-06 02:58:40,fatih varol,False,5482
1,elif dilara akkus,2022-06-03 01:29:25,fatih varol,True,1918
1,elif dilara akkus,2021-08-01 10:44:12,mert yilmaz,False,3033
1,elif dilara akkus,2022-12-06 17:01:38,murat celik,True,15071
1,elif dilara akkus,2021-04-23 01:39:30,murat celik,False,17457
1,elif dilara akkus,2022-05-12 09:19:07,murat celik,True,9027
1,elif dilara akkus,2022-12-27 21:49:02,mert yilmaz,True,8075
1,elif dilara akkus,2020-11-25 02:40:31,fatih varol,True,14889
1,elif dilara akkus,2021-10-10 07:42:57,fatih varol,False,13114
1,elif dilara akkus,2021-05-04 10:56:03,mert yilmaz,False,16003
1,elif dilara akkus,2021-10-09 17:18:37,mert yilmaz,True,7754
1,elif dilara akkus,2021-01-21 03:11:28,fatih varol,False,7760
1,elif dilara akkus,2022-09-18 13:20:09,fatih varol,True,12247
1,elif dilara akkus,2021-01-20 23:26:45,fatih varol,True,12287
1,elif dilara akkus,2021-03-09 13:27:47,fatih varol,True,1039
1,elif dilara akkus,2022-08-04 11:20:04,mert yilmaz,True,12632
1,elif dilara akkus,2022-10-22 18:52:33,fatih varol,True,17365
1,elif dilara akkus,2021-09-02 02:56:45,mert yilmaz,True,9534
1,elif dilara akkus,2020-11-06 22:22:56,mert yilmaz,True,15873
1,elif dilara akkus,2021-01-31 07:56:17,mert yilmaz,True,8938
1,elif dilara akkus,2020-06-10 01:22:59,murat celik,True,1877
1,elif dilara akkus,2021-08-10 04:54:20,murat celik,True,16249
1,elif dilara akkus,2021-05-12 16:41:42,mert yilmaz,True,12049
1,elif dilara akkus,2022-04-24 03:07:01,mert yilmaz,True,8338
1,elif dilara akkus,2022-09-14 18:35:43,mert yilmaz,True,15410
1,elif dilara akkus,2022-12-30 15:53:03,murat celik,True,7571
1,elif dilara akkus,2021-12-25 09:45:49,mert yilmaz,True,18864
1,elif dilara akkus,2022-07-04 06:31:39,mert yilmaz,True,16918
1,elif dilara akkus,2022-10-21 08:54:13,mert yilmaz,False,14297
1,elif dilara akkus,2020-06-24 12:18:35,fatih varol,True,9738
1,elif dilara akkus,2020-05-16 23:21:28,mert yilmaz,True,14757
1,elif dilara akkus,2020-12-22 16:36:36,fatih varol,True,8621
1,elif dilara akkus,2021-12-26 14:28:33,fatih varol,True,12473
1,elif dilara akkus,2020-07-08 04:07:30,mert yilmaz,True,16879
1,elif dilara akkus,2022-02-22 07:48:12,mert yilmaz,True,3482
1,elif dilara akkus,2021-11-27 21:10:47,mert yilmaz,True,2023
1,elif dilara akkus,2021-11-30 18:21:33,mert yilmaz,True,13378
1,elif dilara akkus,2021-05-30 07:29:32,mert yilmaz,True,7427
1,elif dilara akkus,2020-06-27 14:11:02,fatih varol,True,15139
1,elif dilara akkus,2020-11-23 21:20:00,mert yilmaz,True,6328
1,elif dilara akkus,2020-08-22 04:43:56,mert yilmaz,True,7622
1,elif dilara akkus,2022-11-08 20:20:05,fatih varol,True,15904
1,elif dilara akkus,2020-05-10 23:02:51,murat celik,True,307
1,elif dilara akkus,2022-05-28 16:06:38,mert yilmaz,True,5702
1,elif dilara akkus,2022-11-20 15:13:12,murat celik,True,1107
1,elif dilara akkus,2022-11-08 11:21:16,fatih varol,True,108
1,elif dilara akkus,2022-10-16 23:28:56,fatih varol,True,5510
1,elif dilara akkus,2020-01-08 00:17:00,murat celik,True,13796
1,elif dilara akkus,2021-09-16 05:39:12,mert yilmaz,True,2696
1,elif dilara akkus,2020-09-24 13:19:41,mert yilmaz,True,14314
1,elif dilara akkus,2021-07-15 22:53:31,mert yilmaz,True,11715
1,elif dilara akkus,2021-04-30 20:33:56,murat celik,True,9237
1,elif dilara akkus,2021-04-18 00:59:05,mert yilmaz,False,9467
1,elif dilara akkus,2020-08-26 14:34:54,murat celik,True,8296
1,elif dilara akkus,2020-09-30 14:52:52,murat celik,True,5182
